raw_log,timestamp,user_id,transaction_type,amount,currency,location,device,is_parsed,parse_errors,amount_raw,hour,day_of_week,is_weekend
user1063 2025-06-21 09:54:20 debit 2071.5 Manchester Huawei P30,2025-06-21 09:54:20,user1063,debit,2071.5,£,Manchester,Huawei,True,,2071.5,9,5,True
usr:user1089|refund|€3391.41|None|2025-06-24 05:02:13|None,2025-06-24 05:02:13,user1089,refund,2950.53,€,,,True,,3391.41,5,1,False
2025-07-15 11:53:06 >> [user1094] did purchase - amt=€1976.92 - London // dev:iPhone 13,2025-07-15 11:53:06,user1094,purchase,1719.92,€,London,iPhone 13,True,,1976.92,11,1,False
2025-07-21 02:07:20 - user=user1012 - action=purchase $3836.98 - ATM: Cardiff - device=Huawei P30,2025-07-21 02:07:20,user1012,purchase,2877.74,$,Cardiff,Huawei P30,True,,3836.98,2,0,False
user1000 2025-07-19 14:37:54 purchase 2501.81 Birmingham iPhone 13,2025-07-19 14:37:54,user1000,purchase,2501.81,£,Birmingham,iPhone,True,,2501.81,14,5,True
2025-07-17 19:27:25::user1080::withdrawal::2181.66::Manchester::Nokia 3310,2025-07-17 19:27:25,user1080,withdrawal,2181.66,£,Manchester,Nokia 3310,True,,2181.66,19,3,False
2025-07-29 02:25:24 - user=user1096 - action=cashout €2867.43 - ATM: Leeds - device=Huawei P30,2025-07-29 02:25:24,user1096,cashout,2494.66,€,Leeds,Huawei P30,True,,2867.43,2,1,False
2025-06-14 19:11:39::user1081::withdrawal::4831.03::None::Nokia 3310,2025-06-14 19:11:39,user1081,withdrawal,4831.03,,,Nokia 3310,True,,4831.03,19,5,True
user1077 2025-07-18 13:32:48 cashout 4222.58 Leeds None,2025-07-18 13:32:48,user1077,cashout,4222.58,£,Leeds,,True,,4222.58,13,4,False
2025-07-13 17:46:27::user1068::deposit::1979.44::Birmingham::Samsung Galaxy S10,2025-07-13 17:46:27,user1068,deposit,1979.44,£,Birmingham,Samsung Galaxy S10,True,,1979.44,17,6,True
2025-07-31 00:04:13 - user=user1012 - action=top-up €1756.15 - ATM: Liverpool - device=Samsung Galaxy S10,2025-07-31 00:04:13,user1012,top-up,1527.85,€,Liverpool,Samsung Galaxy S10,True,,1756.15,0,3,False
2025-07-07 02:47:26 - user=user1020 - action=refund €987.16 - ATM: Liverpool - device=Nokia 3310,2025-07-07 02:47:26,user1020,refund,858.83,€,Liverpool,Nokia 3310,True,,987.16,2,0,False
2025-06-22 17:58:58::user1043::debit::2320.3::None::Pixel 6,2025-06-22 17:58:58,user1043,debit,2320.3,,,Pixel 6,True,,2320.3,17,6,True
usr:user1059|top-up|£755.64|None|2025-07-05 19:05:18|Xiaomi Mi 11,2025-07-05 19:05:18,user1059,top-up,755.64,£,,Xiaomi Mi 11,True,,755.64,19,5,True
2025-07-07 09:28:17 - user=user1013 - action=withdrawal $1844.32 - ATM: Manchester - device=Pixel 6,2025-07-07 09:28:17,user1013,withdrawal,1383.24,$,Manchester,Pixel 6,True,,1844.32,9,0,False
2025-06-24 08:47:38 >> [user1049] did cashout - amt=€2314.1 - London // dev:Xiaomi Mi 11,2025-06-24 08:47:38,user1049,cashout,2013.27,€,London,Xiaomi Mi 11,True,,2314.1,8,1,False
2025-07-01 04:57:41::user1046::debit::2507.34::None::iPhone 13,2025-07-01 04:57:41,user1046,debit,2507.34,,,iPhone 13,True,,2507.34,4,1,False
2025-06-25 00:12:40::user1029::transfer::1820.13::Leeds::Xiaomi Mi 11,2025-06-25 00:12:40,user1029,transfer,1820.13,£,Leeds,Xiaomi Mi 11,True,,1820.13,0,2,False
2025-06-24 12:01:04::user1082::withdrawal::3946.35::Birmingham::iPhone 13,2025-06-24 12:01:04,user1082,withdrawal,3946.35,£,Birmingham,iPhone 13,True,,3946.35,12,1,False
2025-07-04 07:44:26 - user=user1071 - action=cashout €1421.45 - ATM: Liverpool - device=Huawei P30,2025-07-04 07:44:26,user1071,cashout,1236.66,€,Liverpool,Huawei P30,True,,1421.45,7,4,False
2025-07-01 08:41:42 - user=user1014 - action=transfer $4583.82 - ATM: Leeds - device=Samsung Galaxy S10,2025-07-01 08:41:42,user1014,transfer,3437.86,$,Leeds,Samsung Galaxy S10,True,,4583.82,8,1,False
20/06/2025 22:31:18 ::: user1003 *** CASHOUT ::: amt:2542.93£ @ Birmingham <Huawei P30>,2025-06-20 22:31:18,user1003,cashout,2542.93,£,Birmingham,Huawei P30,True,,2542.93,22,4,False
09/06/2025 08:15:24 ::: user1005 *** TOP-UP ::: amt:4738.39$ @ Glasgow <Samsung Galaxy S10>,2025-06-09 08:15:24,user1005,top,4738.39,£,Glasgow,Samsung Galaxy S10,True,,4738.39,8,0,False
2025-07-27 11:18:47::user1054::deposit::1479.66::London::Pixel 6,2025-07-27 11:18:47,user1054,deposit,1479.66,£,London,Pixel 6,True,,1479.66,11,6,True
23/07/2025 11:59:22 ::: user1047 *** TRANSFER ::: amt:2986.63£ @ Liverpool <Samsung Galaxy S10>,2025-07-23 11:59:22,user1047,transfer,2986.63,£,Liverpool,Samsung Galaxy S10,True,,2986.63,11,2,False
usr:user1064|debit|$219.42|Glasgow|2025-06-22 22:38:18|Xiaomi Mi 11,2025-06-22 22:38:18,user1064,debit,164.56,$,Glasgow,Xiaomi Mi 11,True,,219.42,22,6,True
usr:user1012|top-up|€3391.86|None|2025-07-15 00:58:51|Xiaomi Mi 11,2025-07-15 00:58:51,user1012,top-up,2950.92,€,,Xiaomi Mi 11,True,,3391.86,0,1,False
2025-07-04 04:01:17 >> [user1069] did cashout - amt=$2515.03 - Liverpool // dev:Nokia 3310,2025-07-04 04:01:17,user1069,cashout,1886.27,$,Liverpool,Nokia 3310,True,,2515.03,4,4,False
2025-06-11 05:33:59::user1054::transfer::4365.14::None::Nokia 3310,2025-06-11 05:33:59,user1054,transfer,4365.14,,,Nokia 3310,True,,4365.14,5,2,False
2025-07-14 05:51:23 - user=user1046 - action=deposit €3557.29 - ATM: Manchester - device=Huawei P30,2025-07-14 05:51:23,user1046,deposit,3094.84,€,Manchester,Huawei P30,True,,3557.29,5,0,False
user1019 2025-06-24 05:36:15 transfer 1364.68 Liverpool Nokia 3310,2025-06-24 05:36:15,user1019,transfer,1364.68,£,Liverpool,Nokia,True,,1364.68,5,1,False
2025-06-29 08:08:04 | user: user1003 | txn: purchase of $4083.7 from London | device: Xiaomi Mi 11,2025-06-29 08:08:04,user1003,purchase,3062.77,$,London,Xiaomi Mi 11,True,,4083.7,8,6,True
2025-06-15 05:35:56 | user: user1048 | txn: top-up of £1179.65 from Birmingham | device: Samsung Galaxy S10,2025-06-15 05:35:56,user1048,top-up,1179.65,£,Birmingham,Samsung Galaxy S10,True,,1179.65,5,6,True
20/07/2025 15:06:27 ::: user1081 *** DEPOSIT ::: amt:4196.04€ @ Birmingham <Nokia 3310>,2025-07-20 15:06:27,user1081,deposit,4196.04,£,Birmingham,Nokia 3310,True,,4196.04,15,6,True
10/07/2025 03:51:31 ::: user1040 *** WITHDRAWAL ::: amt:4529.38£ @ Cardiff <Samsung Galaxy S10>,2025-07-10 03:51:31,user1040,withdrawal,4529.38,£,Cardiff,Samsung Galaxy S10,True,,4529.38,3,3,False
2025-06-29 17:08:44 - user=user1051 - action=cashout $556.82 - ATM: Glasgow - device=Huawei P30,2025-06-29 17:08:44,user1051,cashout,417.62,$,Glasgow,Huawei P30,True,,556.82,17,6,True
2025-07-30 11:38:43 - user=user1069 - action=purchase €2099.71 - ATM: None - device=iPhone 13,2025-07-30 11:38:43,user1069,purchase,1826.75,€,,iPhone 13,True,,2099.71,11,2,False
30/06/2025 07:06:09 ::: user1058 *** WITHDRAWAL ::: amt:3160.14€ @ Glasgow <Pixel 6>,2025-06-30 07:06:09,user1058,withdrawal,3160.14,£,Glasgow,Pixel 6,True,,3160.14,7,0,False
user1037 2025-06-19 11:14:46 cashout 8.82 Glasgow None,2025-06-19 11:14:46,user1037,cashout,8.82,£,Glasgow,,True,,8.82,11,3,False
user1033 2025-06-18 02:39:32 withdrawal 1952.88 London Pixel 6,2025-06-18 02:39:32,user1033,withdrawal,1952.88,£,London,Pixel,True,,1952.88,2,2,False
2025-07-22 22:34:47 >> [user1021] did refund - amt=$3736.84 - Manchester // dev:Huawei P30,2025-07-22 22:34:47,user1021,refund,2802.63,$,Manchester,Huawei P30,True,,3736.84,22,1,False
2025-07-22 23:13:00 | user: user1064 | txn: deposit of €3857.74 from Birmingham | device: Samsung Galaxy S10,2025-07-22 23:13:00,user1064,deposit,3356.23,€,Birmingham,Samsung Galaxy S10,True,,3857.74,23,1,False
usr:user1067|transfer|£4057.68|None|2025-07-06 07:26:21|iPhone 13,2025-07-06 07:26:21,user1067,transfer,4057.68,£,,iPhone 13,True,,4057.68,7,6,True
2025-07-04 09:06:51::user1048::debit::1267.32::Glasgow::Huawei P30,2025-07-04 09:06:51,user1048,debit,1267.32,£,Glasgow,Huawei P30,True,,1267.32,9,4,False
2025-06-18 15:48:43::user1069::withdrawal::4329.13::Cardiff::iPhone 13,2025-06-18 15:48:43,user1069,withdrawal,4329.13,£,Cardiff,iPhone 13,True,,4329.13,15,2,False
2025-06-07 21:50:07 - user=user1055 - action=debit €1837.37 - ATM: Cardiff - device=Nokia 3310,2025-06-07 21:50:07,user1055,debit,1598.51,€,Cardiff,Nokia 3310,True,,1837.37,21,5,True
usr:user1022|cashout|€395.56|Liverpool|2025-06-24 16:58:13|None,2025-06-24 16:58:13,user1022,cashout,344.14,€,Liverpool,,True,,395.56,16,1,False
2025-06-14 15:09:12 | user: user1054 | txn: cashout of $834.06 from Birmingham | device: Xiaomi Mi 11,2025-06-14 15:09:12,user1054,cashout,625.54,$,Birmingham,Xiaomi Mi 11,True,,834.06,15,5,True
2025-07-11 12:24:57 | user: user1022 | txn: top-up of $3074.64 from Cardiff | device: Pixel 6,2025-07-11 12:24:57,user1022,top-up,2305.98,$,Cardiff,Pixel 6,True,,3074.64,12,4,False
04/07/2025 18:58:50 ::: user1027 *** CASHOUT ::: amt:1817.19€ @ Liverpool <iPhone 13>,2025-07-04 18:58:50,user1027,cashout,1817.19,£,Liverpool,iPhone 13,True,,1817.19,18,4,False
2025-06-24 09:13:21::user1076::debit::174.96::Glasgow::Nokia 3310,2025-06-24 09:13:21,user1076,debit,174.96,£,Glasgow,Nokia 3310,True,,174.96,9,1,False
2025-07-09 09:49:32::user1081::top-up::2220.25::Liverpool::None,2025-07-09 09:49:32,user1081,top-up,2220.25,£,Liverpool,,True,,2220.25,9,2,False
13/07/2025 14:53:36 ::: user1048 *** TOP-UP ::: amt:3248.15£ @ Manchester <iPhone 13>,2025-07-13 14:53:36,user1048,top,3248.15,£,Manchester,iPhone 13,True,,3248.15,14,6,True
usr:user1058|cashout|£4567.8|Cardiff|2025-06-05 16:25:48|Nokia 3310,2025-06-05 16:25:48,user1058,cashout,4567.8,£,Cardiff,Nokia 3310,True,,4567.8,16,3,False
2025-06-20 22:40:52::user1037::refund::4256.96::Liverpool::Nokia 3310,2025-06-20 22:40:52,user1037,refund,4256.96,£,Liverpool,Nokia 3310,True,,4256.96,22,4,False
user1075 2025-06-16 21:43:35 deposit 329.67 None None,2025-06-16 21:43:35,user1075,deposit,329.67,,,,True,,329.67,21,0,False
2025-07-02 23:28:40 - user=user1047 - action=cashout £4116.87 - ATM: Liverpool - device=Huawei P30,2025-07-02 23:28:40,user1047,cashout,4116.87,£,Liverpool,Huawei P30,True,,4116.87,23,2,False
2025-06-09 04:19:13 | user: user1070 | txn: transfer of £3839.14 from Leeds | device: None,2025-06-09 04:19:13,user1070,transfer,3839.14,£,Leeds,None,True,,3839.14,4,0,False
2025-06-18 17:52:45 >> [user1028] did transfer - amt=£1521.32 - Birmingham // dev:Pixel 6,2025-06-18 17:52:45,user1028,transfer,1521.32,£,Birmingham,Pixel 6,True,,1521.32,17,2,False
20/06/2025 18:46:10 ::: user1005 *** TRANSFER ::: amt:3125.49€ @ Manchester <None>,2025-06-20 18:46:10,user1005,transfer,3125.49,£,Manchester,,True,,3125.49,18,4,False
2025-06-02 23:31:51 | user: user1080 | txn: transfer of €856.83 from Birmingham | device: Nokia 3310,2025-06-02 23:31:51,user1080,transfer,745.44,€,Birmingham,Nokia 3310,True,,856.83,23,0,False
2025-06-14 12:09:28 >> [user1017] did deposit - amt=€228.26 - Cardiff // dev:Pixel 6,2025-06-14 12:09:28,user1017,deposit,198.59,€,Cardiff,Pixel 6,True,,228.26,12,5,True
2025-07-01 12:03:10 >> [user1011] did withdrawal - amt=$791.24 - None // dev:Xiaomi Mi 11,2025-07-01 12:03:10,user1011,withdrawal,593.43,$,None,Xiaomi Mi 11,True,,791.24,12,1,False
2025-07-23 05:39:35::user1085::transfer::1563.6::Birmingham::Pixel 6,2025-07-23 05:39:35,user1085,transfer,1563.6,£,Birmingham,Pixel 6,True,,1563.6,5,2,False
2025-07-06 19:28:07 >> [user1034] did transfer - amt=€3803.56 - Manchester // dev:Huawei P30,2025-07-06 19:28:07,user1034,transfer,3309.1,€,Manchester,Huawei P30,True,,3803.56,19,6,True
2025-06-23 05:51:08 | user: user1072 | txn: deposit of £1338.09 from Liverpool | device: iPhone 13,2025-06-23 05:51:08,user1072,deposit,1338.09,£,Liverpool,iPhone 13,True,,1338.09,5,0,False
11/06/2025 18:52:52 ::: user1037 *** CASHOUT ::: amt:4320.96$ @ Glasgow <Nokia 3310>,2025-06-11 18:52:52,user1037,cashout,4320.96,£,Glasgow,Nokia 3310,True,,4320.96,18,2,False
31/07/2025 03:11:55 ::: user1020 *** DEBIT ::: amt:1429.46£ @ Manchester <Xiaomi Mi 11>,2025-07-31 03:11:55,user1020,debit,1429.46,£,Manchester,Xiaomi Mi 11,True,,1429.46,3,3,False
2025-06-28 10:54:25 | user: user1024 | txn: top-up of $3819.52 from London | device: Xiaomi Mi 11,2025-06-28 10:54:25,user1024,top-up,2864.64,$,London,Xiaomi Mi 11,True,,3819.52,10,5,True
2025-06-11 22:17:24 - user=user1051 - action=refund €4126.73 - ATM: Manchester - device=Samsung Galaxy S10,2025-06-11 22:17:24,user1051,refund,3590.26,€,Manchester,Samsung Galaxy S10,True,,4126.73,22,2,False
28/07/2025 03:36:26 ::: user1059 *** TOP-UP ::: amt:3974.69$ @ Birmingham <Nokia 3310>,2025-07-28 03:36:26,user1059,top,3974.69,£,Birmingham,Nokia 3310,True,,3974.69,3,0,False
2025-06-28 08:10:50::user1045::cashout::2500.89::London::Samsung Galaxy S10,2025-06-28 08:10:50,user1045,cashout,2500.89,£,London,Samsung Galaxy S10,True,,2500.89,8,5,True
2025-06-28 06:07:43::user1040::debit::745.55::Liverpool::Huawei P30,2025-06-28 06:07:43,user1040,debit,745.55,£,Liverpool,Huawei P30,True,,745.55,6,5,True
2025-07-15 06:05:36::user1035::cashout::4953.09::Cardiff::None,2025-07-15 06:05:36,user1035,cashout,4953.09,£,Cardiff,,True,,4953.09,6,1,False
2025-06-18 19:07:42 | user: user1033 | txn: debit of $3543.99 from None | device: Nokia 3310,2025-06-18 19:07:42,user1033,debit,2657.99,$,,Nokia 3310,True,,3543.99,19,2,False
2025-07-02 12:31:48 | user: user1081 | txn: top-up of $3369.36 from Cardiff | device: Nokia 3310,2025-07-02 12:31:48,user1081,top-up,2527.02,$,Cardiff,Nokia 3310,True,,3369.36,12,2,False
2025-06-09 02:26:39 | user: user1020 | txn: debit of €1328.39 from Glasgow | device: Pixel 6,2025-06-09 02:26:39,user1020,debit,1155.7,€,Glasgow,Pixel 6,True,,1328.39,2,0,False
2025-07-08 02:02:08 >> [user1014] did debit - amt=€853.39 - Leeds // dev:Samsung Galaxy S10,2025-07-08 02:02:08,user1014,debit,742.45,€,Leeds,Samsung Galaxy S10,True,,853.39,2,1,False
24/07/2025 01:28:04 ::: user1094 *** DEPOSIT ::: amt:954.73$ @ Birmingham <Xiaomi Mi 11>,2025-07-24 01:28:04,user1094,deposit,954.73,£,Birmingham,Xiaomi Mi 11,True,,954.73,1,3,False
2025-07-21 19:13:54 | user: user1071 | txn: purchase of €2052.48 from None | device: Nokia 3310,2025-07-21 19:13:54,user1071,purchase,1785.66,€,,Nokia 3310,True,,2052.48,19,0,False
2025-07-02 08:50:59::user1068::cashout::1569.45::None::None,2025-07-02 08:50:59,user1068,cashout,1569.45,,,,True,,1569.45,8,2,False
usr:user1012|purchase|$1395.75|Glasgow|2025-06-02 23:19:18|Huawei P30,2025-06-02 23:19:18,user1012,purchase,1046.81,$,Glasgow,Huawei P30,True,,1395.75,23,0,False
2025-06-11 17:23:13::user1000::purchase::3451.51::Birmingham::Xiaomi Mi 11,2025-06-11 17:23:13,user1000,purchase,3451.51,£,Birmingham,Xiaomi Mi 11,True,,3451.51,17,2,False
2025-07-17 16:23:51::user1017::refund::1439.66::Leeds::Xiaomi Mi 11,2025-07-17 16:23:51,user1017,refund,1439.66,£,Leeds,Xiaomi Mi 11,True,,1439.66,16,3,False
2025-06-19 18:11:59 | user: user1008 | txn: refund of €687.23 from Glasgow | device: Samsung Galaxy S10,2025-06-19 18:11:59,user1008,refund,597.89,€,Glasgow,Samsung Galaxy S10,True,,687.23,18,3,False
2025-07-30 14:35:37::user1034::purchase::3190.08::Manchester::Xiaomi Mi 11,2025-07-30 14:35:37,user1034,purchase,3190.08,£,Manchester,Xiaomi Mi 11,True,,3190.08,14,2,False
20/06/2025 16:05:25 ::: user1033 *** DEBIT ::: amt:503.62£ @ London <None>,2025-06-20 16:05:25,user1033,debit,503.62,£,London,,True,,503.62,16,4,False
usr:user1088|debit|£2387.77|Cardiff|2025-07-21 21:03:11|Huawei P30,2025-07-21 21:03:11,user1088,debit,2387.77,£,Cardiff,Huawei P30,True,,2387.77,21,0,False
2025-07-06 05:00:36 | user: user1087 | txn: withdrawal of £4539.78 from Glasgow | device: None,2025-07-06 05:00:36,user1087,withdrawal,4539.78,£,Glasgow,None,True,,4539.78,5,6,True
user1097 2025-07-19 03:55:54 cashout 4411.34 London Nokia 3310,2025-07-19 03:55:54,user1097,cashout,4411.34,£,London,Nokia,True,,4411.34,3,5,True
usr:user1082|transfer|$4683.11|London|2025-06-04 14:49:03|iPhone 13,2025-06-04 14:49:03,user1082,transfer,3512.33,$,London,iPhone 13,True,,4683.11,14,2,False
2025-07-29 06:56:35 >> [user1068] did debit - amt=£4446.41 - None // dev:Huawei P30,2025-07-29 06:56:35,user1068,debit,4446.41,£,None,Huawei P30,True,,4446.41,6,1,False
30/06/2025 01:11:23 ::: user1089 *** TOP-UP ::: amt:813.31$ @ Cardiff <Pixel 6>,2025-06-30 01:11:23,user1089,top,813.31,£,Cardiff,Pixel 6,True,,813.31,1,0,False
user1094 2025-06-25 14:53:01 top-up 3954.05 Glasgow Samsung Galaxy S10,2025-06-25 14:53:01,user1094,top-up,3954.05,£,Glasgow,Samsung,True,,3954.05,14,2,False
18/06/2025 18:32:57 ::: user1098 *** TOP-UP ::: amt:434.6€ @ Manchester <Samsung Galaxy S10>,2025-06-18 18:32:57,user1098,top,434.6,£,Manchester,Samsung Galaxy S10,True,,434.6,18,2,False
2025-06-20 11:01:24 >> [user1027] did top-up - amt=£4679.19 - Cardiff // dev:Xiaomi Mi 11,2025-06-20 11:01:24,user1027,top,4679.19,£,Cardiff,Xiaomi Mi 11,True,,4679.19,11,4,False
2025-06-23 04:26:50::user1040::refund::4770.22::London::Huawei P30,2025-06-23 04:26:50,user1040,refund,4770.22,£,London,Huawei P30,True,,4770.22,4,0,False
28/07/2025 14:16:31 ::: user1055 *** PURCHASE ::: amt:311.56£ @ None <Huawei P30>,2025-07-28 14:16:31,user1055,purchase,311.56,,,Huawei P30,True,,311.56,14,0,False
2025-06-24 16:08:26 >> [user1081] did refund - amt=€3451.76 - Cardiff // dev:Huawei P30,2025-06-24 16:08:26,user1081,refund,3003.03,€,Cardiff,Huawei P30,True,,3451.76,16,1,False
2025-06-26 17:31:34 | user: user1040 | txn: withdrawal of €2267.71 from Leeds | device: Xiaomi Mi 11,2025-06-26 17:31:34,user1040,withdrawal,1972.91,€,Leeds,Xiaomi Mi 11,True,,2267.71,17,3,False
usr:user1017|debit|$3364.17|London|2025-06-12 17:11:45|Xiaomi Mi 11,2025-06-12 17:11:45,user1017,debit,2523.13,$,London,Xiaomi Mi 11,True,,3364.17,17,3,False
2025-07-29 16:16:25 - user=user1081 - action=purchase £2891.98 - ATM: Leeds - device=Huawei P30,2025-07-29 16:16:25,user1081,purchase,2891.98,£,Leeds,Huawei P30,True,,2891.98,16,1,False
usr:user1054|withdrawal|£4672.98|None|2025-06-05 09:13:02|iPhone 13,2025-06-05 09:13:02,user1054,withdrawal,4672.98,£,,iPhone 13,True,,4672.98,9,3,False
user1088 2025-07-30 04:01:50 transfer 3845.09 Leeds Huawei P30,2025-07-30 04:01:50,user1088,transfer,3845.09,£,Leeds,Huawei,True,,3845.09,4,2,False
2025-06-10 23:33:31::user1040::cashout::1878.85::Liverpool::Pixel 6,2025-06-10 23:33:31,user1040,cashout,1878.85,£,Liverpool,Pixel 6,True,,1878.85,23,1,False
2025-06-18 16:09:40 >> [user1053] did transfer - amt=$4964.24 - Liverpool // dev:Pixel 6,2025-06-18 16:09:40,user1053,transfer,3723.18,$,Liverpool,Pixel 6,True,,4964.24,16,2,False
user1081 2025-06-07 10:43:01 withdrawal 4892.47 Leeds None,2025-06-07 10:43:01,user1081,withdrawal,4892.47,£,Leeds,,True,,4892.47,10,5,True
2025-06-20 20:02:13 - user=user1015 - action=purchase £2303.67 - ATM: Cardiff - device=Samsung Galaxy S10,2025-06-20 20:02:13,user1015,purchase,2303.67,£,Cardiff,Samsung Galaxy S10,True,,2303.67,20,4,False
2025-06-23 00:33:31 - user=user1094 - action=cashout £3075.0 - ATM: Glasgow - device=Samsung Galaxy S10,2025-06-23 00:33:31,user1094,cashout,3075.0,£,Glasgow,Samsung Galaxy S10,True,,3075.0,0,0,False
2025-07-10 04:24:55 | user: user1025 | txn: withdrawal of €2232.76 from London | device: Samsung Galaxy S10,2025-07-10 04:24:55,user1025,withdrawal,1942.5,€,London,Samsung Galaxy S10,True,,2232.76,4,3,False
2025-06-19 16:36:01::user1037::purchase::4079.12::Birmingham::None,2025-06-19 16:36:01,user1037,purchase,4079.12,£,Birmingham,,True,,4079.12,16,3,False
usr:user1010|refund|€4381.42|Glasgow|2025-07-06 03:09:38|Xiaomi Mi 11,2025-07-06 03:09:38,user1010,refund,3811.84,€,Glasgow,Xiaomi Mi 11,True,,4381.42,3,6,True
user1005 2025-07-05 09:38:27 withdrawal 2784.03 Liverpool Pixel 6,2025-07-05 09:38:27,user1005,withdrawal,2784.03,£,Liverpool,Pixel,True,,2784.03,9,5,True
2025-06-15 12:01:06 >> [user1075] did cashout - amt=€4838.96 - Liverpool // dev:Xiaomi Mi 11,2025-06-15 12:01:06,user1075,cashout,4209.9,€,Liverpool,Xiaomi Mi 11,True,,4838.96,12,6,True
2025-07-21 12:48:13::user1046::purchase::1651.98::None::Nokia 3310,2025-07-21 12:48:13,user1046,purchase,1651.98,,,Nokia 3310,True,,1651.98,12,0,False
2025-06-10 12:55:44 - user=user1003 - action=purchase $258.63 - ATM: London - device=Nokia 3310,2025-06-10 12:55:44,user1003,purchase,193.97,$,London,Nokia 3310,True,,258.63,12,1,False
2025-06-28 18:31:34 >> [user1048] did purchase - amt=$2397.49 - Cardiff // dev:iPhone 13,2025-06-28 18:31:34,user1048,purchase,1798.12,$,Cardiff,iPhone 13,True,,2397.49,18,5,True
2025-06-04 21:12:47 >> [user1048] did deposit - amt=$3734.65 - Glasgow // dev:Pixel 6,2025-06-04 21:12:47,user1048,deposit,2800.99,$,Glasgow,Pixel 6,True,,3734.65,21,2,False
2025-07-23 00:28:28 - user=user1092 - action=top-up $1542.8 - ATM: None - device=Xiaomi Mi 11,2025-07-23 00:28:28,user1092,top-up,1157.1,$,,Xiaomi Mi 11,True,,1542.8,0,2,False
2025-06-03 10:12:53::user1064::debit::3808.38::Glasgow::Huawei P30,2025-06-03 10:12:53,user1064,debit,3808.38,£,Glasgow,Huawei P30,True,,3808.38,10,1,False
usr:user1071|withdrawal|£2813.06|Liverpool|2025-07-18 07:38:58|iPhone 13,2025-07-18 07:38:58,user1071,withdrawal,2813.06,£,Liverpool,iPhone 13,True,,2813.06,7,4,False
user1046 2025-06-28 01:35:26 cashout 1476.67 Birmingham Samsung Galaxy S10,2025-06-28 01:35:26,user1046,cashout,1476.67,£,Birmingham,Samsung,True,,1476.67,1,5,True
03/07/2025 21:31:49 ::: user1097 *** DEBIT ::: amt:2304.68€ @ Birmingham <Samsung Galaxy S10>,2025-07-03 21:31:49,user1097,debit,2304.68,£,Birmingham,Samsung Galaxy S10,True,,2304.68,21,3,False
